seed,generation,feasible_count,front0_count,feasible_front0_count,min_avg_distance_km,max_coverage_80km_pct,min_p95_distance_km,min_budget_violation_brl
123,176,100,11,11,40.068234,90.402558,97.538056,0.0
123,177,100,11,11,40.068234,90.402558,97.538056,0.0
123,178,100,11,11,40.068234,90.402558,97.538056,0.0
123,179,100,11,11,40.068234,90.402558,97.538056,0.0
123,180,100,11,11,40.068234,90.402558,97.538056,0.0
123,181,100,11,11,40.068234,90.402558,97.538056,0.0
123,182,100,11,11,40.068234,90.402558,97.538056,0.0
123,183,100,11,11,40.068234,90.402558,97.538056,0.0
123,184,100,11,11,40.068234,90.402558,97.538056,0.0
123,185,100,11,11,40.068234,90.402558,97.538056,0.0
123,186,100,11,11,40.068234,90.402558,97.538056,0.0
123,187,100,11,11,40.068234,90.402558,97.538056,0.0
123,188,100,11,11,40.068234,90.402558,97.538056,0.0
123,189,100,11,11,40.068234,90.495621,97.538056,0.0
123,190,100,12,12,40.068234,90.495621,95.096427,0.0
123,191,100,12,12,40.068234,90.495621,95.096427,0.0
123,192,100,12,12,40.068234,90.495621,95.096427,0.0
123,193,100,6,6,40.068234,90.573677,95.096427,0.0
123,194,100,7,7,40.068234,90.573677,95.096427,0.0
123,195,100,7,7,40.068234,90.573677,95.096427,0.0
123,196,100,7,7,40.068234,90.573677,95.096427,0.0
123,197,100,7,7,40.068234,90.573677,95.096427,0.0
123,198,100,7,7,40.068234,90.573677,95.096427,0.0
123,199,100,7,7,40.068234,90.573677,95.096427,0.0
123,200,100,7,7,40.068234,90.573677,95.096427,0.0
123,201,100,7,7,40.068234,90.573677,95.096427,0.0
123,202,100,7,7,40.068234,90.573677,95.096427,0.0
123,203,100,7,7,40.068234,90.573677,95.096427,0.0
123,204,100,7,7,40.068234,90.573677,95.096427,0.0
123,205,100,8,8,40.068234,90.573677,95.096427,0.0
123,206,100,8,8,40.068234,90.573677,95.096427,0.0
123,207,100,8,8,40.068234,90.573677,95.096427,0.0
123,208,100,8,8,39.808259,90.573677,95.096427,0.0
123,209,100,8,8,39.808259,90.573677,95.096427,0.0
123,210,100,9,9,39.808259,91.231482,95.096427,0.0
123,211,100,9,9,39.808259,91.231482,95.096427,0.0
123,212,100,9,9,39.808259,91.231482,95.096427,0.0
123,213,100,9,9,39.808259,91.231482,95.096427,0.0
123,214,100,9,9,39.808259,91.231482,95.096427,0.0
123,215,100,9,9,39.808259,91.231482,95.096427,0.0
123,216,100,9,9,39.808259,91.231482,95.096427,0.0
123,217,100,9,9,39.808259,91.231482,95.096427,0.0
123,218,100,9,9,39.808259,91.231482,95.096427,0.0
123,219,100,10,10,39.808259,91.356006,95.096427,0.0
123,220,100,10,10,39.808259,91.356006,95.096427,0.0
123,221,100,10,10,39.808259,91.356006,95.096427,0.0
123,222,100,10,10,39.808259,91.356006,95.096427,0.0
123,223,100,10,10,39.808259,91.356006,95.096427,0.0
123,224,100,10,10,39.808259,91.356006,95.096427,0.0
123,225,100,10,10,39.808259,91.356006,95.096427,0.0
123,226,100,10,10,39.808259,91.356006,95.096427,0.0
123,227,100,10,10,39.808259,91.356006,95.096427,0.0
123,228,100,10,10,39.808259,91.356006,95.096427,0.0
123,229,100,10,10,39.808259,91.356006,95.096427,0.0
123,230,100,10,10,39.808259,91.356006,95.096427,0.0
123,231,100,10,10,39.808259,91.356006,95.096427,0.0
123,232,100,10,10,39.808259,91.356006,95.096427,0.0
123,233,100,10,10,39.808259,91.356006,95.096427,0.0
123,234,100,10,10,39.808259,91.356006,95.096427,0.0
123,235,100,10,10,39.808259,91.356006,95.096427,0.0
123,236,100,10,10,39.808259,91.356006,95.096427,0.0
123,237,100,10,10,39.808259,91.356006,95.096427,0.0
123,238,100,11,11,39.808259,91.356006,95.096427,0.0
123,239,100,11,11,39.808259,91.356006,95.096427,0.0
123,240,100,11,11,39.808259,91.356006,95.096427,0.0
123,241,100,11,11,39.808259,91.356006,95.096427,0.0
123,242,100,12,12,39.808259,91.356006,95.096427,0.0
123,243,100,12,12,39.808259,91.356006,95.096427,0.0
123,244,100,12,12,39.808259,91.356006,95.096427,0.0
123,245,100,13,13,39.808259,91.356006,95.096427,0.0
123,246,100,13,13,39.808259,91.356006,95.096427,0.0
123,247,100,13,13,39.808259,91.356006,95.096427,0.0
123,248,100,13,13,39.808259,91.356006,95.096427,0.0
123,249,100,13,13,39.808259,91.356006,95.096427,0.0
123,250,100,14,14,39.808259,91.798875,95.096427,0.0
123,251,100,14,14,39.808259,91.798875,95.096427,0.0
123,252,100,14,14,39.808259,91.798875,95.096427,0.0
123,253,100,14,14,39.808259,91.798875,95.096427,0.0
123,254,100,15,15,39.808259,91.798875,95.096427,0.0
123,255,100,12,12,39.808259,91.798875,95.096427,0.0
123,256,100,12,12,39.808259,91.798875,95.096427,0.0
123,257,100,12,12,39.808259,91.798875,95.096427,0.0
123,258,100,12,12,39.808259,91.798875,95.096427,0.0
123,259,100,12,12,39.808259,91.798875,95.096427,0.0
123,260,100,12,12,39.808259,91.798875,95.096427,0.0
123,261,100,13,13,39.808259,91.798875,95.096427,0.0
123,262,100,13,13,39.808259,91.798875,95.096427,0.0
123,263,100,13,13,39.808259,91.798875,95.096427,0.0
123,264,100,13,13,39.808259,91.798875,95.096427,0.0
123,265,100,14,14,39.808259,91.798875,95.096427,0.0
123,266,100,14,14,39.808259,91.798875,95.096427,0.0
123,267,100,14,14,39.808259,91.798875,95.096427,0.0
123,268,100,14,14,39.808259,91.798875,95.096427,0.0
123,269,100,15,15,39.808259,91.798875,95.096427,0.0
123,270,100,15,15,39.808259,91.798875,95.096427,0.0
123,271,100,15,15,39.808259,91.798875,95.096427,0.0
123,272,100,15,15,39.808259,91.798875,95.096427,0.0
123,273,100,15,15,39.808259,91.798875,95.096427,0.0
123,274,100,16,16,39.557462,91.798875,95.096427,0.0
123,275,100,17,17,39.190108,91.798875,95.096427,0.0
123,276,100,16,16,39.190108,91.798875,95.096427,0.0
123,277,100,17,17,39.190108,91.798875,95.096427,0.0
123,278,100,17,17,39.190108,91.798875,95.096427,0.0
123,279,100,18,18,39.190108,91.798875,95.096427,0.0
123,280,100,18,18,39.190108,91.798875,95.096427,0.0
123,281,100,19,19,39.190108,91.798875,95.096427,0.0
123,282,100,19,19,39.190108,91.798875,95.096427,0.0
123,283,100,19,19,39.190108,91.798875,95.096427,0.0
123,284,100,19,19,39.190108,91.798875,95.096427,0.0
123,285,100,19,19,39.190108,91.798875,95.096427,0.0
123,286,100,20,20,39.190108,91.798875,95.096427,0.0
123,287,100,20,20,39.190108,91.798875,95.096427,0.0
123,288,100,20,20,39.190108,91.798875,95.096427,0.0
123,289,100,20,20,39.190108,91.798875,95.096427,0.0
123,290,100,20,20,39.190108,91.798875,95.096427,0.0
123,291,100,22,22,39.190108,91.798875,95.096427,0.0
123,292,100,22,22,39.190108,91.798875,95.096427,0.0
123,293,100,22,22,39.190108,91.798875,95.096427,0.0
123,294,100,22,22,39.190108,91.798875,95.096427,0.0
123,295,100,22,22,39.190108,91.798875,95.096427,0.0
123,296,100,22,22,39.190108,91.798875,95.096427,0.0
123,297,100,22,22,39.190108,91.798875,95.096427,0.0
123,298,100,23,23,39.190108,91.798875,95.096427,0.0
123,299,100,24,24,39.190108,91.798875,95.096427,0.0
123,300,100,23,23,39.190108,91.798875,93.744153,0.0
456,1,100,10,10,49.15914,82.500519,113.266181,0.0
456,2,100,10,10,49.15914,82.500519,113.266181,0.0
456,3,100,12,12,49.15914,82.500519,113.266181,0.0
456,4,100,17,17,46.653355,84.698239,113.266181,0.0
456,5,100,9,9,46.653355,84.698239,113.266181,0.0
456,6,100,11,11,46.653355,84.97706,103.3423,0.0
456,7,100,15,15,46.653355,85.387278,103.3423,0.0
456,8,100,18,18,43.892279,87.677296,103.3423,0.0
456,9,100,18,18,43.892279,87.677296,103.3423,0.0
456,10,100,19,19,43.892279,87.677296,103.3423,0.0
456,11,100,22,22,43.892279,87.677296,103.3423,0.0
456,12,100,21,21,43.892279,87.677296,103.3423,0.0
456,13,100,23,23,43.892279,87.677296,103.3423,0.0
456,14,100,25,25,43.892279,87.677296,103.3423,0.0
456,15,100,19,19,43.892279,88.110145,103.3423,0.0
456,16,100,17,17,43.892279,88.110145,103.3423,0.0
456,17,100,19,19,43.892279,88.110145,103.3423,0.0
456,18,100,16,16,43.892279,88.110145,103.3423,0.0
456,19,100,16,16,43.892279,88.110145,103.3423,0.0
456,20,100,16,16,43.892279,88.110145,103.3423,0.0
456,21,100,17,17,43.892279,88.110145,103.3423,0.0
456,22,100,20,20,43.892279,88.707581,103.3423,0.0
456,23,100,21,21,43.892279,88.707581,103.3423,0.0
456,24,100,23,23,43.892279,88.707581,103.3423,0.0
456,25,100,17,17,43.339383,88.707581,103.3423,0.0
456,26,100,18,18,43.339383,88.707581,103.3423,0.0
456,27,100,18,18,43.339383,88.707581,103.3423,0.0
456,28,100,18,18,43.339383,88.707581,103.3423,0.0
456,29,100,18,18,43.339383,88.707581,103.3423,0.0
456,30,100,19,19,42.028111,88.707581,103.3423,0.0
456,31,100,20,20,41.3169,88.707581,103.3423,0.0
456,32,100,21,21,41.3169,88.707581,103.3423,0.0
456,33,100,21,21,41.3169,88.707581,103.3423,0.0
456,34,100,5,5,41.3169,89.909311,99.860996,0.0
456,35,100,6,6,41.3169,89.909311,99.860996,0.0
456,36,100,6,6,41.3169,89.909311,99.860996,0.0
456,37,100,6,6,41.3169,89.909311,99.860996,0.0
456,38,100,6,6,41.3169,89.909311,99.860996,0.0
456,39,100,6,6,41.3169,89.909311,99.860996,0.0
456,40,100,6,6,41.3169,89.909311,99.860996,0.0
456,41,100,9,9,41.3169,89.909311,97.140726,0.0
456,42,100,9,9,41.3169,89.909311,97.140726,0.0
456,43,100,9,9,41.3169,89.909311,97.140726,0.0
456,44,100,9,9,41.3169,89.909311,97.140726,0.0
456,45,100,9,9,41.3169,89.909311,97.140726,0.0
456,46,100,10,10,41.3169,89.909311,97.140726,0.0
456,47,100,10,10,41.3169,89.909311,97.140726,0.0
456,48,100,10,10,40.566467,89.909311,97.140726,0.0
456,49,100,8,8,40.566467,89.909311,97.140726,0.0
456,50,100,8,8,40.566467,89.909311,97.140726,0.0
456,51,100,8,8,40.566467,89.909311,97.140726,0.0
456,52,100,9,9,40.566467,89.909311,97.140726,0.0
456,53,100,9,9,40.566467,89.909311,97.140726,0.0
456,54,100,9,9,40.566467,89.909311,97.140726,0.0
456,55,100,8,8,40.566467,89.909311,97.140726,0.0
456,56,100,8,8,40.566467,89.909311,97.140726,0.0
456,57,100,8,8,40.566467,89.909311,97.140726,0.0
456,58,100,11,11,40.566467,89.909311,97.140726,0.0
456,59,100,11,11,40.566467,89.909311,97.140726,0.0
456,60,100,11,11,40.566467,89.909311,97.140726,0.0
456,61,100,8,8,40.566467,89.909311,97.140726,0.0
456,62,100,9,9,40.472425,89.909311,97.140726,0.0
456,63,100,9,9,40.472425,89.909311,97.140726,0.0
456,64,100,10,10,40.472425,89.909311,97.140726,0.0
456,65,100,10,10,40.472425,89.909311,97.140726,0.0
456,66,100,10,10,40.472425,89.909311,97.140726,0.0
456,67,100,11,11,40.472425,89.909311,97.140726,0.0
456,68,100,11,11,40.472425,89.909311,97.140726,0.0
456,69,100,11,11,40.472425,89.909311,97.140726,0.0
456,70,100,11,11,40.472425,89.909311,97.140726,0.0
456,71,100,11,11,40.472425,89.909311,97.140726,0.0
456,72,100,11,11,40.472425,89.909311,97.140726,0.0
456,73,100,13,13,40.472425,89.909311,97.140726,0.0
456,74,100,14,14,40.472425,89.909311,97.140726,0.0
456,75,100,14,14,40.472425,89.909311,97.140726,0.0
456,76,100,14,14,40.472425,89.909311,97.140726,0.0
456,77,100,14,14,40.472425,89.909311,97.140726,0.0
456,78,100,14,14,40.472425,89.909311,97.140726,0.0
456,79,100,11,11,40.472425,89.909311,97.140726,0.0
456,80,100,11,11,40.472425,89.909311,97.140726,0.0
456,81,100,11,11,40.472425,89.909311,97.140726,0.0
456,82,100,11,11,40.472425,89.909311,97.140726,0.0
456,83,100,11,11,40.472425,89.909311,97.140726,0.0
456,84,100,12,12,40.043558,89.909311,97.140726,0.0
456,85,100,12,12,40.043558,89.909311,97.140726,0.0
456,86,100,12,12,40.043558,89.909311,97.140726,0.0
456,87,100,13,13,40.043558,89.909311,97.140726,0.0
456,88,100,13,13,40.043558,89.909311,97.140726,0.0
456,89,100,13,13,40.043558,89.909311,97.140726,0.0
456,90,100,15,15,40.043558,90.065535,94.340591,0.0
456,91,100,16,16,40.043558,90.065535,94.340591,0.0
456,92,100,15,15,40.043558,90.065535,94.340591,0.0
456,93,100,17,17,40.043558,90.065535,94.340591,0.0
456,94,100,20,20,39.716196,90.065535,94.340591,0.0
456,95,100,20,20,39.716196,90.065535,94.340591,0.0
456,96,100,21,21,39.716196,90.065535,94.340591,0.0
456,97,100,21,21,39.716196,90.065535,94.340591,0.0
456,98,100,22,22,38.910115,90.065535,94.340591,0.0
456,99,100,21,21,38.910115,90.065535,94.340591,0.0
456,100,100,22,22,38.910115,90.065535,94.340591,0.0
456,101,100,23,23,38.910115,90.065535,94.340591,0.0
456,102,100,23,23,38.910115,90.065535,94.340591,0.0
456,103,100,24,24,38.910115,90.065535,94.340591,0.0
456,104,100,24,24,38.910115,90.065535,94.340591,0.0
456,105,100,25,25,38.910115,90.065535,94.340591,0.0
456,106,100,25,25,38.910115,90.065535,94.340591,0.0
456,107,100,25,25,38.910115,90.065535,94.340591,0.0
456,108,100,26,26,38.910115,90.065535,94.340591,0.0
456,109,100,27,27,38.910115,90.065535,94.340591,0.0
456,110,100,27,27,38.910115,90.065535,94.340591,0.0
456,111,100,27,27,38.910115,90.065535,94.340591,0.0
456,112,100,27,27,38.910115,90.065535,94.340591,0.0
456,113,100,27,27,38.910115,90.065535,94.340591,0.0
456,114,100,27,27,38.910115,90.065535,94.340591,0.0
456,115,100,27,27,38.910115,90.065535,94.340591,0.0
456,116,100,23,23,38.910115,90.065535,94.340591,0.0
456,117,100,23,23,38.910115,90.065535,94.340591,0.0
456,118,100,24,24,38.910115,90.065535,94.340591,0.0
456,119,100,27,27,38.910115,90.065535,94.340591,0.0
456,120,100,27,27,38.910115,90.065535,94.340591,0.0
456,121,100,27,27,38.910115,90.065535,94.340591,0.0
456,122,100,27,27,38.910115,90.065535,94.340591,0.0
456,123,100,27,27,38.910115,90.065535,94.340591,0.0
456,124,100,28,28,38.910115,90.065535,94.340591,0.0
456,125,100,26,26,38.910115,90.065535,94.340591,0.0
456,126,100,27,27,38.910115,90.065535,94.340591,0.0
456,127,100,27,27,38.910115,90.065535,94.340591,0.0
456,128,100,28,28,38.910115,90.065535,94.340591,0.0
456,129,100,28,28,38.910115,90.065535,94.340591,0.0
456,130,100,28,28,38.910115,90.065535,94.340591,0.0
456,131,100,29,29,38.910115,90.065535,94.340591,0.0
456,132,100,29,29,38.910115,90.065535,94.340591,0.0
456,133,100,29,29,38.910115,90.065535,94.340591,0.0
456,134,100,30,30,38.190766,90.065535,94.340591,0.0
456,135,100,31,31,38.190766,90.065535,94.340591,0.0
456,136,100,32,32,38.190766,90.065535,94.340591,0.0
456,137,100,25,25,38.190766,92.820855,90.108899,0.0
456,138,100,26,26,38.190766,92.820855,90.108899,0.0
456,139,100,27,27,38.190766,92.820855,90.108899,0.0
456,140,100,29,29,38.190766,92.820855,90.108899,0.0
456,141,100,30,30,38.190766,92.820855,90.108899,0.0
456,142,100,27,27,38.190766,92.820855,90.108899,0.0
456,143,100,29,29,38.190766,92.820855,90.108899,0.0
456,144,100,19,19,38.190766,92.820855,90.108899,0.0
456,145,100,19,19,38.190766,92.820855,90.108899,0.0
456,146,100,19,19,38.190766,92.820855,90.108899,0.0
456,147,100,19,19,38.190766,92.820855,90.108899,0.0
456,148,100,19,19,38.190766,92.820855,90.108899,0.0
456,149,100,19,19,38.190766,92.820855,90.108899,0.0
456,150,100,21,21,38.190766,92.820855,90.108899,0.0
456,151,100,22,22,38.190766,92.820855,90.108899,0.0
456,152,100,22,22,38.190766,92.820855,90.108899,0.0
456,153,100,22,22,38.190766,92.820855,90.108899,0.0
456,154,100,22,22,38.190766,92.820855,90.108899,0.0
456,155,100,24,24,38.190766,92.820855,90.108899,0.0
456,156,100,25,25,38.190766,92.820855,90.108899,0.0
456,157,100,25,25,38.190766,92.820855,90.108899,0.0
456,158,100,26,26,38.190766,92.820855,90.108899,0.0
456,159,100,27,27,38.190766,92.820855,90.108899,0.0
456,160,100,27,27,38.190766,92.820855,90.108899,0.0
456,161,100,27,27,38.190766,92.820855,90.108899,0.0
456,162,100,28,28,38.190766,92.820855,90.108899,0.0
456,163,100,28,28,38.190766,92.820855,90.108899,0.0
456,164,100,28,28,38.190766,92.820855,90.108899,0.0
456,165,100,28,28,38.190766,92.820855,90.108899,0.0
456,166,100,28,28,38.190766,92.820855,90.108899,0.0
456,167,100,28,28,38.190766,92.820855,90.108899,0.0
456,168,100,28,28,38.190766,92.820855,90.108899,0.0
456,169,100,28,28,38.190766,92.820855,90.108899,0.0
456,170,100,28,28,38.190766,92.820855,90.108899,0.0
456,171,100,28,28,38.190766,92.820855,90.108899,0.0
456,172,100,28,28,38.190766,92.820855,90.108899,0.0
456,173,100,28,28,38.190766,92.820855,90.108899,0.0
456,174,100,28,28,38.190766,92.820855,90.108899,0.0
456,175,100,28,28,38.190766,92.820855,90.108899,0.0
456,176,100,28,28,38.190766,92.820855,90.108899,0.0
456,177,100,29,29,38.190766,92.820855,90.108899,0.0
456,178,100,30,30,38.190766,92.820855,90.108899,0.0
456,179,100,32,32,38.190766,92.820855,90.108899,0.0
456,180,100,31,31,38.190766,92.820855,90.108899,0.0
456,181,100,31,31,38.190766,92.820855,90.108899,0.0
456,182,100,31,31,38.190766,92.820855,90.108899,0.0
456,183,100,31,31,38.190766,92.820855,90.108899,0.0
456,184,100,32,32,38.190766,92.820855,90.108899,0.0
456,185,100,32,32,38.190766,92.820855,90.108899,0.0
456,186,100,33,33,38.190766,92.820855,90.108899,0.0
456,187,100,33,33,38.190766,92.820855,90.108899,0.0
456,188,100,34,34,38.190766,92.820855,90.108899,0.0
456,189,100,34,34,38.190766,92.820855,90.108899,0.0
456,190,100,34,34,38.190766,92.820855,90.108899,0.0
456,191,100,35,35,38.190766,92.820855,90.108899,0.0
456,192,100,37,37,38.190766,92.820855,90.108899,0.0
456,193,100,38,38,38.190766,92.820855,90.108899,0.0
456,194,100,39,39,38.190766,92.820855,90.108899,0.0
456,195,100,36,36,38.098133,92.820855,90.108899,0.0
456,196,100,26,26,38.098133,92.820855,90.108899,0.0
456,197,100,26,26,38.098133,92.820855,90.108899,0.0
456,198,100,27,27,38.098133,92.820855,90.108899,0.0
456,199,100,27,27,38.098133,92.820855,90.108899,0.0
456,200,100,27,27,38.098133,92.820855,90.108899,0.0
456,201,100,27,27,38.098133,92.820855,90.108899,0.0
456,202,100,27,27,38.098133,92.820855,90.108899,0.0
456,203,100,27,27,38.098133,92.820855,90.108899,0.0
456,204,100,27,27,38.098133,92.820855,90.108899,0.0
456,205,100,27,27,38.098133,92.820855,90.108899,0.0
456,206,100,27,27,38.098133,92.820855,90.108899,0.0
456,207,100,27,27,38.098133,92.820855,90.108899,0.0
456,208,100,28,28,38.098133,92.820855,90.108899,0.0
456,209,100,28,28,38.098133,92.820855,90.108899,0.0
456,210,100,17,17,38.098133,92.820855,90.108899,0.0
456,211,100,17,17,38.098133,92.820855,90.108899,0.0
456,212,100,18,18,38.098133,92.820855,90.108899,0.0
456,213,100,18,18,38.098133,92.820855,90.108899,0.0
456,214,100,18,18,38.098133,92.820855,90.108899,0.0
456,215,100,18,18,38.098133,92.820855,90.108899,0.0
456,216,100,18,18,38.098133,92.820855,90.108899,0.0
456,217,100,18,18,38.098133,92.820855,90.108899,0.0
456,218,100,18,18,38.098133,92.820855,90.108899,0.0
456,219,100,19,19,38.098133,92.820855,90.108899,0.0
456,220,100,19,19,38.098133,92.820855,90.108899,0.0
456,221,100,19,19,38.098133,92.820855,90.108899,0.0
456,222,100,19,19,38.098133,92.820855,90.108899,0.0
456,223,100,19,19,38.098133,92.820855,90.108899,0.0
456,224,100,19,19,38.098133,92.820855,90.108899,0.0
456,225,100,19,19,38.098133,92.820855,90.108899,0.0
456,226,100,18,18,38.098133,92.820855,90.108899,0.0
456,227,100,18,18,38.098133,92.820855,90.108899,0.0
456,228,100,18,18,38.098133,92.820855,90.108899,0.0
456,229,100,19,19,38.098133,92.820855,90.108899,0.0
456,230,100,19,19,38.098133,92.820855,90.108899,0.0
456,231,100,20,20,38.098133,92.820855,90.108899,0.0
456,232,100,21,21,38.098133,92.820855,90.108899,0.0
456,233,100,21,21,38.098133,92.820855,90.108899,0.0
456,234,100,21,21,38.098133,92.820855,90.108899,0.0
456,235,100,21,21,38.098133,92.820855,90.108899,0.0
456,236,100,21,21,38.098133,92.820855,90.108899,0.0
456,237,100,21,21,38.098133,92.820855,90.108899,0.0
456,238,100,21,21,38.098133,92.820855,90.108899,0.0
456,239,100,21,21,38.098133,92.820855,90.108899,0.0
456,240,100,21,21,38.098133,92.820855,90.108899,0.0
456,241,100,22,22,38.098133,92.820855,90.108899,0.0
456,242,100,22,22,38.098133,92.820855,90.108899,0.0
456,243,100,25,25,38.098133,92.820855,90.108899,0.0
456,244,100,25,25,38.098133,92.820855,90.108899,0.0
456,245,100,25,25,38.098133,92.820855,90.108899,0.0
456,246,100,26,26,38.098133,92.820855,90.108899,0.0
456,247,100,26,26,38.098133,92.820855,90.108899,0.0
456,248,100,26,26,38.098133,92.820855,90.108899,0.0
456,249,100,26,26,38.098133,92.820855,90.108899,0.0
456,250,100,26,26,38.098133,92.820855,90.108899,0.0
456,251,100,26,26,38.098133,92.820855,90.108899,0.0
456,252,100,23,23,38.098133,92.820855,90.108899,0.0
456,253,100,23,23,38.098133,92.820855,90.108899,0.0
456,254,100,23,23,38.098133,92.820855,90.108899,0.0
456,255,100,23,23,38.098133,92.820855,90.108899,0.0
456,256,100,23,23,38.098133,92.820855,90.108899,0.0
456,257,100,23,23,38.098133,92.820855,90.108899,0.0
456,258,100,23,23,38.098133,92.820855,90.108899,0.0
456,259,100,23,23,38.098133,92.820855,90.108899,0.0
456,260,100,23,23,38.098133,92.820855,90.108899,0.0
456,261,100,23,23,38.098133,92.820855,90.108899,0.0
456,262,100,23,23,38.098133,92.820855,90.108899,0.0
456,263,100,24,24,38.098133,92.820855,90.108899,0.0
456,264,100,25,25,38.098133,92.820855,90.108899,0.0
456,265,100,25,25,38.098133,92.820855,90.108899,0.0
456,266,100,26,26,38.098133,92.820855,90.108899,0.0
456,267,100,26,26,38.098133,92.820855,90.108899,0.0
456,268,100,27,27,38.098133,92.820855,90.108899,0.0
456,269,100,27,27,38.098133,92.820855,90.108899,0.0
456,270,100,27,27,38.098133,92.820855,90.108899,0.0
456,271,100,27,27,38.098133,92.820855,90.108899,0.0
456,272,100,27,27,38.098133,92.820855,90.108899,0.0
456,273,100,27,27,38.098133,92.820855,90.108899,0.0
456,274,100,27,27,38.098133,92.820855,90.108899,0.0
456,275,100,27,27,38.098133,92.820855,90.108899,0.0
456,276,100,27,27,38.098133,92.820855,90.108899,0.0
456,277,100,27,27,38.098133,92.820855,90.108899,0.0
456,278,100,27,27,38.098133,92.820855,90.108899,0.0
456,279,100,27,27,38.098133,92.820855,90.108899,0.0
456,280,100,27,27,38.098133,92.820855,90.108899,0.0
456,281,100,27,27,38.098133,92.820855,90.108899,0.0
456,282,100,27,27,38.098133,92.820855,90.108899,0.0
456,283,100,27,27,38.098133,92.820855,90.108899,0.0
456,284,100,27,27,38.098133,92.820855,90.108899,0.0
456,285,100,27,27,38.098133,92.820855,90.108899,0.0
456,286,100,28,28,38.098133,92.820855,90.108899,0.0
456,287,100,28,28,38.098133,92.820855,90.108899,0.0
456,288,100,28,28,38.098133,92.820855,90.108899,0.0
456,289,100,28,28,38.098133,92.820855,90.108899,0.0
456,290,100,28,28,38.098133,92.820855,90.108899,0.0
456,291,100,28,28,38.098133,92.820855,90.108899,0.0
456,292,100,28,28,38.098133,92.820855,90.108899,0.0
456,293,100,28,28,38.098133,92.820855,90.108899,0.0
456,294,100,28,28,38.098133,92.820855,90.108899,0.0
456,295,100,28,28,38.098133,92.820855,90.108899,0.0
456,296,100,28,28,38.098133,92.820855,90.108899,0.0
456,297,100,28,28,38.098133,92.820855,90.108899,0.0
456,298,100,28,28,38.098133,92.820855,90.108899,0.0
456,299,100,28,28,38.098133,92.820855,90.108899,0.0
456,300,100,28,28,38.098133,92.820855,90.108899,0.0
789,1,100,1,1,51.409289,83.317313,118.550849,0.0
789,2,100,2,2,48.76007,83.317313,118.550849,0.0
789,3,100,3,3,43.28022,83.317313,115.788377,0.0
789,4,100,4,4,43.28022,83.317313,113.772671,0.0
789,5,100,5,5,43.28022,83.317313,113.255115,0.0
789,6,100,9,9,43.28022,83.675862,108.447267,0.0
789,7,100,11,11,43.28022,83.675862,104.073565,0.0
789,8,100,14,14,43.28022,83.675862,104.073565,0.0
789,9,100,17,17,43.28022,84.97091,104.073565,0.0
789,10,100,19,19,43.28022,84.97091,104.073565,0.0
789,11,100,23,23,43.28022,87.509635,104.073565,0.0
789,12,100,23,23,43.28022,87.509635,104.073565,0.0
789,13,100,23,23,43.28022,87.509635,104.073565,0.0
789,14,100,26,26,43.28022,87.509635,104.073565,0.0
789,15,100,15,15,43.28022,87.509635,104.073565,0.0
789,16,100,16,16,43.28022,87.509635,104.073565,0.0
789,17,100,16,16,43.28022,87.509635,104.073565,0.0
789,18,100,16,16,43.28022,87.509635,104.073565,0.0
789,19,100,18,18,43.28022,87.509635,104.073565,0.0
789,20,100,16,16,43.28022,87.509635,104.073565,0.0
789,21,100,16,16,43.28022,87.509635,104.073565,0.0
789,22,100,18,18,43.28022,87.509635,104.073565,0.0
789,23,100,21,21,43.154922,87.509635,104.073565,0.0
789,24,100,24,24,43.154922,87.509635,104.073565,0.0
789,25,100,22,22,43.154922,87.509635,104.073565,0.0
789,26,100,23,23,43.154922,87.509635,104.073565,0.0
789,27,100,25,25,43.154922,87.509635,103.09795,0.0
789,28,100,27,27,43.154922,87.509635,103.09795,0.0
789,29,100,28,28,43.154922,87.509635,99.017791,0.0
789,30,100,29,29,43.154922,87.509635,99.017791,0.0
789,31,100,27,27,43.154922,87.509635,99.017791,0.0
789,32,100,27,27,43.154922,87.509635,99.017791,0.0
789,33,100,30,30,43.154922,87.509635,99.017791,0.0
789,34,100,30,30,43.154922,87.509635,99.017791,0.0
789,35,100,30,30,43.154922,87.509635,99.017791,0.0
789,36,100,30,30,42.68637,88.769184,99.017791,0.0
789,37,100,33,33,42.68637,88.769184,99.017791,0.0
789,38,100,34,34,42.68637,88.769184,99.017791,0.0
789,39,100,32,32,42.68637,88.769184,99.017791,0.0
789,40,100,32,32,42.68637,88.769184,99.017791,0.0
789,41,100,27,27,42.114949,88.769184,99.017791,0.0
789,42,100,28,28,42.114949,88.769184,99.017791,0.0
789,43,100,28,28,42.114949,88.769184,98.882865,0.0
789,44,100,28,28,42.114949,88.769184,98.882865,0.0
789,45,100,29,29,42.114949,88.769184,98.882865,0.0
789,46,100,32,32,41.703908,88.769184,98.882865,0.0
789,47,100,24,24,41.703908,88.769184,98.882865,0.0
789,48,100,24,24,41.703908,88.769184,98.882865,0.0
789,49,100,17,17,41.573882,88.769184,98.882865,0.0
789,50,100,16,16,41.573882,88.769184,98.882865,0.0
789,51,100,16,16,41.573882,88.769184,98.882865,0.0
789,52,100,17,17,41.573882,88.769184,98.882865,0.0
789,53,100,20,20,41.573882,88.769184,98.882865,0.0
789,54,100,21,21,41.061978,88.769184,98.882865,0.0
789,55,100,21,21,41.061978,88.769184,98.882865,0.0
